z,G,ILambda_0_0,ILambda_1_0,a
-0.6,0,0,0,8.33333333333
-0.593969849246,6864.54335123,466.921584067,466.921584067,8.33333333333
-0.587939698492,13729.0867025,933.843168135,933.843168135,8.33333333333
-0.581909547739,20593.6300537,1400.7647522,1400.7647522,8.33333333333
-0.575879396985,27458.1734049,1867.68633627,1867.68633627,8.33333333333
-0.569849246231,34322.7167562,2334.60792034,2334.60792034,8.33333333333
-0.563819095477,41187.2601074,2801.5295044,2801.5295044,8.33333333333
-0.557788944724,48051.8034586,3268.45108847,3268.45108847,8.33333333333
-0.55175879397,54916.3468099,3735.37267254,3735.37267254,8.33333333333
-0.545728643216,61780.8901611,4202.29425661,4202.29425661,8.33333333333
-0.539698492462,68645.4335123,4669.21584067,4669.21584067,8.33333333333
-0.533668341709,75509.9768635,5136.13742474,5136.13742474,8.33333333333
-0.527638190955,82374.5202148,5603.05900881,5603.05900881,8.33333333333
-0.521608040201,89239.063566,6069.98059288,6069.98059288,8.33333333333
-0.515577889447,96103.6069172,6536.90217694,6536.90217694,8.33333333333
-0.509547738693,102968.150268,7003.82376101,7003.82376101,8.33333333333
-0.50351758794,109832.69362,7470.74534508,7470.74534508,8.33333333333
-0.497487437186,116697.236971,7937.66692914,7937.66692914,8.33333333333
-0.491457286432,123561.780322,8404.58851321,8404.58851321,8.33333333333
-0.485427135678,130426.323673,8871.51009728,8871.51009728,8.33333333333
-0.479396984925,137290.867025,9338.43168135,9338.43168135,8.33333333333
-0.473366834171,144155.410376,9805.35326541,9805.35326541,8.33333333333
-0.467336683417,151019.953727,10272.2748495,10272.2748495,8.33333333333
-0.461306532663,157884.497078,10739.1964335,10739.1964335,8.33333333333
-0.45527638191,164749.04043,11206.1180176,11206.1180176,8.33333333333
-0.449246231156,171613.583781,11673.0396017,11673.0396017,8.33333333333
-0.443216080402,178478.127132,12139.9611858,12139.9611858,8.33333333333
-0.437185929648,185342.670483,12606.8827698,12606.8827698,8.33333333333
-0.431155778894,192207.213834,13073.8043539,13073.8043539,8.33333333333
-0.425125628141,199071.757186,13540.725938,13540.725938,8.33333333333
-0.419095477387,205936.300537,14007.647522,14007.647522,8.33333333333
-0.413065326633,212800.843888,14474.5691061,14474.5691061,8.33333333333
-0.407035175879,219665.387239,14941.4906902,14941.4906902,8.33333333333
-0.401005025126,226529.930591,15408.4122742,15408.4122742,8.33333333333
-0.394974874372,227554.116301,15535.7732899,15535.7732899,8.33333333333
-0.388944723618,227410.230483,15595.2221918,15595.2221918,8.33333333333
-0.382914572864,227266.344665,15654.6710938,15654.6710938,8.33333333333
-0.376884422111,227122.458847,15714.1199957,15714.1199957,8.33333333333
-0.370854271357,226978.57303,15773.5688977,15773.5688977,8.33333333333
-0.364824120603,226834.687212,15833.0177996,15833.0177996,8.33333333333
-0.358793969849,226690.801394,15892.4667016,15892.4667016,8.33333333333
-0.352763819095,226546.915576,15951.9156035,15951.9156035,8.33333333333
-0.346733668342,226403.029758,16011.3645055,16011.3645055,8.33333333333
-0.340703517588,226259.14394,16070.8134074,16070.8134074,8.33333333333
-0.334673366834,226115.258122,16130.2623094,16130.2623094,8.33333333333
-0.32864321608,225971.372304,16189.7112113,16189.7112113,8.33333333333
-0.322613065327,225827.486487,16249.1601133,16249.1601133,8.33333333333
-0.316582914573,225683.600669,16308.6090152,16308.6090152,8.33333333333
-0.310552763819,225539.714851,16368.0579172,16368.0579172,8.33333333333
-0.304522613065,225395.829033,16427.5068191,16427.5068191,8.33333333333
-0.298492462312,225251.943215,16486.9557211,16486.9557211,8.33333333333
-0.292462311558,225108.057397,16546.404623,16546.404623,8.33333333333
-0.286432160804,224964.171579,16605.853525,16605.853525,8.33333333333
-0.28040201005,224820.285762,16665.3024269,16665.3024269,8.33333333333
-0.274371859296,224676.399944,16724.7513289,16724.7513289,8.33333333333
-0.268341708543,224532.514126,16784.2002308,16784.2002308,8.33333333333
-0.262311557789,224388.628308,16843.6491328,16843.6491328,8.33333333333
-0.256281407035,224244.74249,16903.0980347,16903.0980347,8.33333333333
