z,G,ILambda_0_0,ILambda_1_0,a
-0.6,0,0,0,0.0416666666667
-0.593969849246,10006.8396815,7.20509866409,7.20509866409,0.0416666666667
-0.587939698492,20013.6793629,14.4101973282,14.4101973282,0.0416666666667
-0.581909547739,30020.5190444,21.6152959923,21.6152959923,0.0416666666667
-0.575879396985,40027.3587258,28.8203946564,28.8203946564,0.0416666666667
-0.569849246231,50034.1984073,36.0254933204,36.0254933204,0.0416666666667
-0.563819095477,60041.0380888,43.2305919845,43.2305919845,0.0416666666667
-0.557788944724,70047.8777702,50.4356906486,50.4356906486,0.0416666666667
-0.55175879397,80054.7174517,57.6407893127,57.6407893127,0.0416666666667
-0.545728643216,90061.5571332,64.8458879768,64.8458879768,0.0416666666667
-0.539698492462,100068.396815,72.0509866409,72.0509866409,0.0416666666667
-0.533668341709,110075.236496,79.256085305,79.256085305,0.0416666666667
-0.527638190955,120082.076178,86.4611839691,86.4611839691,0.0416666666667
-0.521608040201,130088.915859,93.6662826331,93.6662826331,0.0416666666667
-0.515577889447,140095.75554,100.871381297,100.871381297,0.0416666666667
-0.509547738693,150102.595222,108.076479961,108.076479961,0.0416666666667
-0.50351758794,160109.434903,115.281578625,115.281578625,0.0416666666667
-0.497487437186,170116.274585,122.48667729,122.48667729,0.0416666666667
-0.491457286432,180123.114266,129.691775954,129.691775954,0.0416666666667
-0.485427135678,190129.953948,136.896874618,136.896874618,0.0416666666667
-0.479396984925,200136.793629,144.101973282,144.101973282,0.0416666666667
-0.473366834171,210143.633311,151.307071946,151.307071946,0.0416666666667
-0.467336683417,220150.472992,158.51217061,158.51217061,0.0416666666667
-0.461306532663,230157.312674,165.717269274,165.717269274,0.0416666666667
-0.45527638191,240164.152355,172.922367938,172.922367938,0.0416666666667
-0.449246231156,250170.992037,180.127466602,180.127466602,0.0416666666667
-0.443216080402,260177.831718,187.332565266,187.332565266,0.0416666666667
-0.437185929648,270184.671399,194.53766393,194.53766393,0.0416666666667
-0.431155778894,280191.511081,201.742762594,201.742762594,0.0416666666667
-0.425125628141,290198.350762,208.947861259,208.947861259,0.0416666666667
-0.419095477387,300205.190444,216.152959923,216.152959923,0.0416666666667
-0.413065326633,310212.030125,223.358058587,223.358058587,0.0416666666667
-0.407035175879,320218.869807,230.563157251,230.563157251,0.0416666666667
-0.401005025126,330225.709488,237.768255915,237.768255915,0.0416666666667
-0.394974874372,323971.583799,242.930631985,242.930631985,0.0416666666667
-0.388944723618,314465.265035,247.684463536,247.684463536,0.0416666666667
-0.382914572864,304958.946271,252.438295087,252.438295087,0.0416666666667
-0.376884422111,295452.627507,257.192126638,257.192126638,0.0416666666667
-0.370854271357,285946.308743,261.94595819,261.94595819,0.0416666666667
-0.364824120603,276439.989979,266.699789741,266.699789741,0.0416666666667
-0.358793969849,266933.671215,271.453621292,271.453621292,0.0416666666667
-0.352763819095,257427.352451,276.207452843,276.207452843,0.0416666666667
-0.346733668342,247921.033687,280.961284394,280.961284394,0.0416666666667
-0.340703517588,238414.714923,285.715115945,285.715115945,0.0416666666667
-0.334673366834,228908.396159,290.468947497,290.468947497,0.0416666666667
-0.32864321608,219402.077395,295.222779048,295.222779048,0.0416666666667
-0.322613065327,209895.758631,299.976610599,299.976610599,0.0416666666667
-0.316582914573,200389.439867,304.73044215,304.73044215,0.0416666666667
-0.310552763819,190883.121103,309.484273701,309.484273701,0.0416666666667
-0.304522613065,181376.80234,314.238105252,314.238105252,0.0416666666667
-0.298492462312,171870.483576,318.991936804,318.991936804,0.0416666666667
