z,G,ILambda_0_0,ILambda_1_0,a
-0.6,0,0,0,8.33333333333
-0.593969849246,14029.8925001,673.713721799,673.713721799,8.33333333333
-0.587939698492,28059.7850002,1347.4274436,1347.4274436,8.33333333333
-0.581909547739,42089.6775004,2021.1411654,2021.1411654,8.33333333333
-0.575879396985,56119.5700005,2694.8548872,2694.8548872,8.33333333333
-0.569849246231,70149.4625006,3368.56860899,3368.56860899,8.33333333333
-0.563819095477,84179.3550007,4042.28233079,4042.28233079,8.33333333333
-0.557788944724,98209.2475008,4715.99605259,4715.99605259,8.33333333333
-0.55175879397,112239.140001,5389.70977439,5389.70977439,8.33333333333
-0.545728643216,126269.032501,6063.42349619,6063.42349619,8.33333333333
-0.539698492462,140298.925001,6737.13721799,6737.13721799,8.33333333333
-0.533668341709,154328.817501,7410.85093979,7410.85093979,8.33333333333
-0.527638190955,168358.710001,8084.56466159,8084.56466159,8.33333333333
-0.521608040201,182388.602502,8758.27838338,8758.27838338,8.33333333333
-0.515577889447,196418.495002,9431.99210518,9431.99210518,8.33333333333
-0.509547738693,210448.387502,10105.705827,10105.705827,8.33333333333
-0.50351758794,224478.280002,10779.4195488,10779.4195488,8.33333333333
-0.497487437186,232237.8782,11257.7787582,11257.7787582,8.33333333333
-0.491457286432,231219.064377,11462.6416502,11462.6416502,8.33333333333
-0.485427135678,230200.250553,11667.5045423,11667.5045423,8.33333333333
-0.479396984925,229181.436729,11872.3674344,11872.3674344,8.33333333333
-0.473366834171,228162.622905,12077.2303264,12077.2303264,8.33333333333
-0.467336683417,227143.809081,12282.0932185,12282.0932185,8.33333333333
-0.461306532663,226124.995257,12486.9561105,12486.9561105,8.33333333333
-0.45527638191,225106.181433,12691.8190026,12691.8190026,8.33333333333
-0.449246231156,224087.36761,12896.6818947,12896.6818947,8.33333333333
-0.443216080402,223068.553786,13101.5447867,13101.5447867,8.33333333333
-0.437185929648,222049.739962,13306.4076788,13306.4076788,8.33333333333
-0.431155778894,221030.926138,13511.2705708,13511.2705708,8.33333333333
-0.425125628141,220012.112314,13716.1334629,13716.1334629,8.33333333333
-0.419095477387,218993.29849,13920.9963549,13920.9963549,8.33333333333
-0.413065326633,217974.484666,14125.859247,14125.859247,8.33333333333
-0.407035175879,216955.670843,14330.7221391,14330.7221391,8.33333333333
-0.401005025126,215936.857019,14535.5850311,14535.5850311,8.33333333333
-0.394974874372,216087.564268,14656.1115565,14656.1115565,8.33333333333
-0.388944723618,216472.175731,14759.7708086,14759.7708086,8.33333333333
-0.382914572864,216856.787195,14863.4300607,14863.4300607,8.33333333333
-0.376884422111,217241.398658,14967.0893127,14967.0893127,8.33333333333
-0.370854271357,217626.010122,15070.7485648,15070.7485648,8.33333333333
-0.364824120603,218010.621585,15174.4078169,15174.4078169,8.33333333333
-0.358793969849,218395.233049,15278.0670689,15278.0670689,8.33333333333
-0.352763819095,218779.844512,15381.726321,15381.726321,8.33333333333
-0.346733668342,219164.455976,15485.3855731,15485.3855731,8.33333333333
-0.340703517588,219549.067439,15589.0448251,15589.0448251,8.33333333333
-0.334673366834,219933.678903,15692.7040772,15692.7040772,8.33333333333
-0.32864321608,220318.290366,15796.3633293,15796.3633293,8.33333333333
-0.322613065327,220702.90183,15900.0225813,15900.0225813,8.33333333333
-0.316582914573,221087.513293,16003.6818334,16003.6818334,8.33333333333
-0.310552763819,221472.124757,16107.3410855,16107.3410855,8.33333333333
-0.304522613065,221856.73622,16211.0003375,16211.0003375,8.33333333333
-0.298492462312,222183.051255,16301.8574985,16301.8574985,8.33333333333
-0.292462311558,222334.477004,16354.3083862,16354.3083862,8.33333333333
