z,G,ILambda_0_0,ILambda_1_0,a
-0.6,0,0,0,8.33333333333
-0.593969849246,30260.7239106,887.451866441,887.451866441,8.33333333333
-0.587939698492,60521.4478211,1774.90373288,1774.90373288,8.33333333333
-0.581909547739,90782.1717317,2662.35559932,2662.35559932,8.33333333333
-0.575879396985,121042.895642,3549.80746576,3549.80746576,8.33333333333
-0.569849246231,151303.619553,4437.2593322,4437.2593322,8.33333333333
-0.563819095477,181564.343463,5324.71119865,5324.71119865,8.33333333333
-0.557788944724,211825.067374,6212.16306509,6212.16306509,8.33333333333
-0.55175879397,242085.791284,7099.61493153,7099.61493153,8.33333333333
-0.545728643216,246751.819292,7634.4895054,7634.4895054,8.33333333333
-0.539698492462,240878.85487,8024.1851941,8024.1851941,8.33333333333
-0.533668341709,235005.890447,8413.8808828,8413.8808828,8.33333333333
-0.527638190955,229132.926025,8803.57657149,8803.57657149,8.33333333333
-0.521608040201,223259.961602,9193.27226019,9193.27226019,8.33333333333
-0.515577889447,217386.997179,9582.96794889,9582.96794889,8.33333333333
-0.509547738693,211514.032757,9972.66363759,9972.66363759,8.33333333333
-0.50351758794,205641.068334,10362.3593263,10362.3593263,8.33333333333
-0.497487437186,202720.114518,10702.9797315,10702.9797315,8.33333333333
-0.491457286432,203931.97555,10974.8947398,10974.8947398,8.33333333333
-0.485427135678,205143.836582,11246.8097482,11246.8097482,8.33333333333
-0.479396984925,206355.697614,11518.7247565,11518.7247565,8.33333333333
-0.473366834171,207567.558647,11790.6397648,11790.6397648,8.33333333333
-0.467336683417,208779.419679,12062.5547732,12062.5547732,8.33333333333
-0.461306532663,209991.280711,12334.4697815,12334.4697815,8.33333333333
-0.45527638191,211203.141743,12606.3847898,12606.3847898,8.33333333333
-0.449246231156,212348.445131,12868.0269315,12868.0269315,8.33333333333
-0.443216080402,213027.845007,13057.7590068,13057.7590068,8.33333333333
-0.437185929648,213707.244884,13247.4910822,13247.4910822,8.33333333333
-0.431155778894,214386.64476,13437.2231575,13437.2231575,8.33333333333
-0.425125628141,215066.044636,13626.9552328,13626.9552328,8.33333333333
-0.419095477387,215745.444512,13816.6873081,13816.6873081,8.33333333333
-0.413065326633,216424.844389,14006.4193834,14006.4193834,8.33333333333
-0.407035175879,217104.244265,14196.1514587,14196.1514587,8.33333333333
-0.401005025126,217783.644141,14385.883534,14385.883534,8.33333333333
-0.394974874372,218231.013455,14527.8288072,14527.8288072,8.33333333333
-0.388944723618,218631.976656,14660.21672,14660.21672,8.33333333333
-0.382914572864,219032.939857,14792.6046328,14792.6046328,8.33333333333
-0.376884422111,219433.903059,14924.9925455,14924.9925455,8.33333333333
-0.370854271357,219834.86626,15057.3804583,15057.3804583,8.33333333333
-0.364824120603,220235.829461,15189.768371,15189.768371,8.33333333333
-0.358793969849,220636.792662,15322.1562838,15322.1562838,8.33333333333
-0.352763819095,221037.755864,15454.5441966,15454.5441966,8.33333333333
-0.346733668342,221353.863266,15565.2586167,15565.2586167,8.33333333333
-0.340703517588,221598.169609,15657.6339276,15657.6339276,8.33333333333
-0.334673366834,221842.475952,15750.0092385,15750.0092385,8.33333333333
-0.32864321608,222086.782294,15842.3845494,15842.3845494,8.33333333333
-0.322613065327,222331.088637,15934.7598603,15934.7598603,8.33333333333
-0.316582914573,222575.394979,16027.1351712,16027.1351712,8.33333333333
-0.310552763819,222819.701322,16119.5104821,16119.5104821,8.33333333333
-0.304522613065,223064.007664,16211.885793,16211.885793,8.33333333333
-0.298492462312,223285.13233,16297.2812814,16297.2812814,8.33333333333
-0.292462311558,223436.711967,16361.7373023,16361.7373023,8.33333333333
-0.286432160804,223588.291603,16426.1933231,16426.1933231,8.33333333333
-0.28040201005,223739.87124,16490.6493439,16490.6493439,8.33333333333
-0.274371859296,223891.450876,16555.1053648,16555.1053648,8.33333333333
-0.268341708543,224043.030513,16619.5613856,16619.5613856,8.33333333333
-0.262311557789,224194.610149,16684.0174065,16684.0174065,8.33333333333
-0.256281407035,224346.189785,16748.4734273,16748.4734273,8.33333333333
-0.250251256281,224497.769422,16812.9294482,16812.9294482,8.33333333333
-0.244221105528,224594.83232,16858.7161472,16858.7161472,8.33333333333
-0.238190954774,224689.524926,16903.6911365,16903.6911365,8.33333333333
-0.23216080402,224784.217531,16948.6661259,16948.6661259,8.33333333333
-0.226130653266,224878.910137,16993.6411152,16993.6411152,8.33333333333
-0.220100502513,224973.602742,17038.6161045,17038.6161045,8.33333333333
-0.214070351759,225068.295348,17083.5910939,17083.5910939,8.33333333333
-0.208040201005,225162.987953,17128.5660832,17128.5660832,8.33333333333
-0.202010050251,225257.680559,17173.5410726,17173.5410726,8.33333333333
