z,G,ILambda_0_0,ILambda_1_0,a
-0.6,0,0,0,8.33333333333e-05
-0.593969849246,10257.5582105,0.0159389850298,0.0159389850298,8.33333333333e-05
-0.587939698492,20515.1164211,0.0318779700596,0.0318779700596,8.33333333333e-05
-0.581909547739,30772.6746316,0.0478169550895,0.0478169550895,8.33333333333e-05
-0.575879396985,41030.2328422,0.0637559401193,0.0637559401193,8.33333333333e-05
-0.569849246231,51287.7910527,0.0796949251491,0.0796949251491,8.33333333333e-05
-0.563819095477,61545.3492633,0.0956339101789,0.0956339101789,8.33333333333e-05
-0.557788944724,71802.9074738,0.111572895209,0.111572895209,8.33333333333e-05
-0.55175879397,82060.4656844,0.127511880239,0.127511880239,8.33333333333e-05
-0.545728643216,92318.0238949,0.143450865268,0.143450865268,8.33333333333e-05
-0.539698492462,102575.582105,0.159389850298,0.159389850298,8.33333333333e-05
-0.533668341709,112833.140316,0.175328835328,0.175328835328,8.33333333333e-05
-0.527638190955,123090.698527,0.191267820358,0.191267820358,8.33333333333e-05
-0.521608040201,133348.256737,0.207206805388,0.207206805388,8.33333333333e-05
-0.515577889447,143605.814948,0.223145790418,0.223145790418,8.33333333333e-05
-0.509547738693,153863.373158,0.239084775447,0.239084775447,8.33333333333e-05
-0.50351758794,164120.931369,0.255023760477,0.255023760477,8.33333333333e-05
-0.497487437186,174378.489579,0.270962745507,0.270962745507,8.33333333333e-05
-0.491457286432,184636.04779,0.286901730537,0.286901730537,8.33333333333e-05
-0.485427135678,194893.606,0.302840715567,0.302840715567,8.33333333333e-05
-0.479396984925,205151.164211,0.318779700596,0.318779700596,8.33333333333e-05
-0.473366834171,215408.722422,0.334718685626,0.334718685626,8.33333333333e-05
-0.467336683417,225666.280632,0.350657670656,0.350657670656,8.33333333333e-05
-0.461306532663,235923.838843,0.366596655686,0.366596655686,8.33333333333e-05
-0.45527638191,246181.397053,0.382535640716,0.382535640716,8.33333333333e-05
-0.449246231156,256438.955264,0.398474625746,0.398474625746,8.33333333333e-05
-0.443216080402,266696.513474,0.414413610775,0.414413610775,8.33333333333e-05
-0.437185929648,276954.071685,0.430352595805,0.430352595805,8.33333333333e-05
-0.431155778894,287211.629895,0.446291580835,0.446291580835,8.33333333333e-05
-0.425125628141,297469.188106,0.462230565865,0.462230565865,8.33333333333e-05
-0.419095477387,307726.746316,0.478169550895,0.478169550895,8.33333333333e-05
-0.413065326633,317984.304527,0.494108535925,0.494108535925,8.33333333333e-05
-0.407035175879,328241.862738,0.510047520954,0.510047520954,8.33333333333e-05
-0.401005025126,338499.420948,0.525986505984,0.525986505984,8.33333333333e-05
-0.394974874372,331661.827672,0.537497793455,0.537497793455,8.33333333333e-05
-0.388944723618,321405.204099,0.548123541414,0.548123541414,8.33333333333e-05
-0.382914572864,311148.580526,0.558749289372,0.558749289372,8.33333333333e-05
-0.376884422111,300891.956953,0.569375037331,0.569375037331,8.33333333333e-05
-0.370854271357,290635.33338,0.58000078529,0.58000078529,8.33333333333e-05
-0.364824120603,280378.709807,0.590626533249,0.590626533249,8.33333333333e-05
-0.358793969849,270122.086233,0.601252281208,0.601252281208,8.33333333333e-05
-0.352763819095,259865.46266,0.611878029166,0.611878029166,8.33333333333e-05
-0.346733668342,249608.839087,0.622503777125,0.622503777125,8.33333333333e-05
-0.340703517588,239352.215514,0.633129525084,0.633129525084,8.33333333333e-05
-0.334673366834,229095.591941,0.643755273043,0.643755273043,8.33333333333e-05
-0.32864321608,218838.968368,0.654381021002,0.654381021002,8.33333333333e-05
-0.322613065327,208582.344795,0.66500676896,0.66500676896,8.33333333333e-05
-0.316582914573,198325.721221,0.675632516919,0.675632516919,8.33333333333e-05
-0.310552763819,188069.097648,0.686258264878,0.686258264878,8.33333333333e-05
-0.304522613065,177812.474075,0.696884012837,0.696884012837,8.33333333333e-05
-0.298492462312,167555.850502,0.707509760796,0.707509760796,8.33333333333e-05
-0.292462311558,157299.226929,0.718135508754,0.718135508754,8.33333333333e-05
-0.286432160804,147042.603356,0.728761256713,0.728761256713,8.33333333333e-05
-0.28040201005,136785.979783,0.739387004672,0.739387004672,8.33333333333e-05
-0.274371859296,126529.35621,0.750012752631,0.750012752631,8.33333333333e-05
-0.268341708543,116272.732636,0.76063850059,0.76063850059,8.33333333333e-05
-0.262311557789,106016.109063,0.771264248549,0.771264248549,8.33333333333e-05
-0.256281407035,95759.4854901,0.781889996507,0.781889996507,8.33333333333e-05
-0.250251256281,85502.861917,0.792515744466,0.792515744466,8.33333333333e-05
-0.244221105528,75246.2383439,0.803141492425,0.803141492425,8.33333333333e-05
-0.238190954774,64989.6147707,0.813767240384,0.813767240384,8.33333333333e-05
-0.23216080402,54732.9911976,0.824392988343,0.824392988343,8.33333333333e-05
-0.226130653266,44476.3676245,0.835018736301,0.835018736301,8.33333333333e-05
-0.220100502513,34219.7440513,0.84564448426,0.84564448426,8.33333333333e-05
-0.214070351759,23963.1204782,0.856270232219,0.856270232219,8.33333333333e-05
-0.208040201005,13706.4969051,0.866895980178,0.866895980178,8.33333333333e-05
-0.202010050251,3449.87333192,0.877521728137,0.877521728137,8.33333333333e-05
-0.195979899497,30.9988113781,0.888147337778,0.888147337778,8.33333333333e-05
-0.189949748744,30.9988171317,0.89877287826,0.89877287826,8.33333333333e-05
-0.18391959799,30.9988228854,0.909398418742,0.909398418742,8.33333333333e-05
-0.177889447236,30.998828639,0.920023959224,0.920023959224,8.33333333333e-05
-0.171859296482,30.9988343927,0.930649499707,0.930649499707,8.33333333333e-05
-0.165829145729,30.9988401463,0.941275040189,0.941275040189,8.33333333333e-05
-0.159798994975,30.9988459,0.951900580671,0.951900580671,8.33333333333e-05
-0.153768844221,30.9988516536,0.962526121153,0.962526121153,8.33333333333e-05
-0.147738693467,30.9988574073,0.973151661635,0.973151661635,8.33333333333e-05
-0.141708542714,30.9988631609,0.983777202118,0.983777202118,8.33333333333e-05
-0.13567839196,30.9988689146,0.9944027426,0.9944027426,8.33333333333e-05
-0.129648241206,30.9988746682,1.00502828308,1.00502828308,8.33333333333e-05
-0.123618090452,30.9988804219,1.01565382356,1.01565382356,8.33333333333e-05
-0.117587939698,30.9988861755,1.02627936405,1.02627936405,8.33333333333e-05
-0.111557788945,30.9988919292,1.03690490453,1.03690490453,8.33333333333e-05
-0.105527638191,30.9988976828,1.04753044501,1.04753044501,8.33333333333e-05
-0.0994974874372,30.9989034365,1.05815598549,1.05815598549,8.33333333333e-05
-0.0934673366834,30.9989091901,1.06878152598,1.06878152598,8.33333333333e-05
-0.0874371859296,30.9989149438,1.07940706646,1.07940706646,8.33333333333e-05
-0.0814070351759,30.9989206974,1.09003260694,1.09003260694,8.33333333333e-05
-0.0753768844221,30.9989264511,1.10065814742,1.10065814742,8.33333333333e-05
-0.0693467336683,30.9989322047,1.1112836879,1.1112836879,8.33333333333e-05
-0.0633165829146,30.9989379584,1.12190922839,1.12190922839,8.33333333333e-05
-0.0572864321608,30.998943712,1.13253476887,1.13253476887,8.33333333333e-05
-0.051256281407,30.9989494657,1.14316030935,1.14316030935,8.33333333333e-05
-0.0452261306533,30.9989552193,1.15378584983,1.15378584983,8.33333333333e-05
-0.0391959798995,30.998960973,1.16441139032,1.16441139032,8.33333333333e-05
-0.0331658291457,30.9989667266,1.1750369308,1.1750369308,8.33333333333e-05
-0.027135678392,30.9989724803,1.18566247128,1.18566247128,8.33333333333e-05
-0.0211055276382,30.9989782339,1.19628801176,1.19628801176,8.33333333333e-05
-0.0150753768844,30.9989839876,1.20691355224,1.20691355224,8.33333333333e-05
-0.00904522613065,30.9989897412,1.21753909273,1.21753909273,8.33333333333e-05
