z,G,ILambda_0_0,ILambda_1_0,a
-0.6,0,0,0,0.833333333333
-0.593969849246,8014.67172893,126.093077323,126.093077323,0.833333333333
-0.587939698492,16029.3434579,252.186154646,252.186154646,0.833333333333
-0.581909547739,24044.0151868,378.279231968,378.279231968,0.833333333333
-0.575879396985,32058.6869157,504.372309291,504.372309291,0.833333333333
-0.569849246231,40073.3586447,630.465386614,630.465386614,0.833333333333
-0.563819095477,48088.0303736,756.558463937,756.558463937,0.833333333333
-0.557788944724,56102.7021025,882.651541259,882.651541259,0.833333333333
-0.55175879397,64117.3738315,1008.74461858,1008.74461858,0.833333333333
-0.545728643216,72132.0455604,1134.8376959,1134.8376959,0.833333333333
-0.539698492462,80146.7172893,1260.93077323,1260.93077323,0.833333333333
-0.533668341709,88161.3890182,1387.02385055,1387.02385055,0.833333333333
-0.527638190955,96176.0607472,1513.11692787,1513.11692787,0.833333333333
-0.521608040201,104190.732476,1639.2100052,1639.2100052,0.833333333333
-0.515577889447,112205.404205,1765.30308252,1765.30308252,0.833333333333
-0.509547738693,120220.075934,1891.39615984,1891.39615984,0.833333333333
-0.50351758794,128234.747663,2017.48923716,2017.48923716,0.833333333333
-0.497487437186,136249.419392,2143.58231449,2143.58231449,0.833333333333
-0.491457286432,144264.091121,2269.67539181,2269.67539181,0.833333333333
-0.485427135678,152278.76285,2395.76846913,2395.76846913,0.833333333333
-0.479396984925,160293.434579,2521.86154646,2521.86154646,0.833333333333
-0.473366834171,168308.106308,2647.95462378,2647.95462378,0.833333333333
-0.467336683417,176322.778036,2774.0477011,2774.0477011,0.833333333333
-0.461306532663,184337.449765,2900.14077842,2900.14077842,0.833333333333
-0.45527638191,192352.121494,3026.23385575,3026.23385575,0.833333333333
-0.449246231156,200366.793223,3152.32693307,3152.32693307,0.833333333333
-0.443216080402,208381.464952,3278.42001039,3278.42001039,0.833333333333
-0.437185929648,216396.136681,3404.51308771,3404.51308771,0.833333333333
-0.431155778894,224410.80841,3530.60616504,3530.60616504,0.833333333333
-0.425125628141,232425.480139,3656.69924236,3656.69924236,0.833333333333
-0.419095477387,240440.151868,3782.79231968,3782.79231968,0.833333333333
-0.413065326633,248454.823597,3908.88539701,3908.88539701,0.833333333333
-0.407035175879,256469.495326,4034.97847433,4034.97847433,0.833333333333
-0.401005025126,264484.167055,4161.07155165,4161.07155165,0.833333333333
-0.394974874372,262785.437897,4239.00725711,4239.00725711,0.833333333333
-0.388944723618,259144.028561,4307.31148819,4307.31148819,0.833333333333
-0.382914572864,255502.619225,4375.61571927,4375.61571927,0.833333333333
-0.376884422111,251861.20989,4443.91995036,4443.91995036,0.833333333333
-0.370854271357,248219.800554,4512.22418144,4512.22418144,0.833333333333
-0.364824120603,244578.391219,4580.52841252,4580.52841252,0.833333333333
-0.358793969849,240936.981883,4648.83264361,4648.83264361,0.833333333333
